"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","280","Get character by id success","tests.characters","2026-07-24","passed","2026-07-24","TestGetCharacterById","test_get_character_by_id","",""
"","446","Get list of characters success","tests.characters","2026-07-24","passed","2026-07-24","TestGetCharacters","test_get_characters","",""
"","146","Update user details without access token failure","tests.users","2026-07-24","passed","2026-07-24","TestUpdateUser","test_update_user","",""
"","1734","Create user success","tests.users","2026-07-24","passed","2026-07-24","TestCreateUser","test_create_user","",""
"","412","Get character by id success","tests.characters","2026-07-24","passed","2026-07-24","TestGetCharacterById","test_get_character_by_id","",""
"","417","Get character by id success","tests.characters","2026-07-24","passed","2026-07-24","TestGetCharacterById","test_get_character_by_id","",""
"","266","Get current user details success","tests.users","2026-07-24","passed","2026-07-24","TestGetMe","test_get_me","",""
"","448","Get user auth tokens success","tests.tokens","2026-07-24","passed","2026-07-24","TestGetUserAuthToken","test_get_user_auth_token","",""
"","397","Update user details success","tests.users","2026-07-24","passed","2026-07-24","TestUpdateUser","test_update_user","",""
"","299","Get character by unexisting id failure","tests.characters","2026-07-24","passed","2026-07-24","TestGetCharacterById","test_get_character_by_id","",""
"","196","Get current user details without access token failure","tests.users","2026-07-24","passed","2026-07-24","TestGetMe","test_get_me","",""
"","207","Get random character success","tests.random","2026-07-24","passed","2026-07-24","TestGetRandomCharacter","test_get_random_character","",""
"","185","Get unexisting user auth tokens failure","tests.tokens","2026-07-24","passed","2026-07-24","TestGetUserAuthToken","test_get_user_auth_token","",""
"","145","Get list of users by username success","tests.users","2026-07-24","passed","2026-07-24","TestGetUsers","test_get_users","",""
"","323","Create user with existing username failure","tests.users","2026-07-24","passed","2026-07-24","TestCreateUser","test_create_user","",""
