"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","197","Get random character success","tests.random","2026-07-04","passed","2026-07-04","TestGetRandomCharacter","test_get_random_character","",""
"","310","Update user details success","tests.users","2026-07-04","passed","2026-07-04","TestUpdateUser","test_update_user","",""
"","1490","Create user success","tests.users","2026-07-04","passed","2026-07-04","TestCreateUser","test_create_user","",""
"","106","Get character by unexisting id failure","tests.characters","2026-07-04","passed","2026-07-04","TestGetCharacterById","test_get_character_by_id","",""
"","336","Get user auth tokens success","tests.tokens","2026-07-04","passed","2026-07-04","TestGetUserAuthToken","test_get_user_auth_token","",""
"","125","Update user details without access token failure","tests.users","2026-07-04","passed","2026-07-04","TestUpdateUser","test_update_user","",""
"","142","Get current user details success","tests.users","2026-07-04","passed","2026-07-04","TestGetMe","test_get_me_api","",""
"","234","Get current user details without access token failure","tests.users","2026-07-04","passed","2026-07-04","TestGetMe","test_get_me_api","",""
"","301","Get character by id success","tests.characters","2026-07-04","passed","2026-07-04","TestGetCharacterById","test_get_character_by_id","",""
"","492","Get character by id success","tests.characters","2026-07-04","passed","2026-07-04","TestGetCharacterById","test_get_character_by_id","",""
"","435","Get unexisting user auth tokens failure","tests.tokens","2026-07-04","passed","2026-07-04","TestGetUserAuthToken","test_get_user_auth_token","",""
"","222","Get list of users by username success","tests.users","2026-07-04","passed","2026-07-04","TestGetUsers","test_get_users","",""
"","436","Create user with existing username failure","tests.users","2026-07-04","passed","2026-07-04","TestCreateUser","test_create_user","",""
"","373","Get list of characters success","tests.characters","2026-07-04","passed","2026-07-04","TestGetCharacters","test_get_characters","",""
"","123","Get character by id success","tests.characters","2026-07-04","passed","2026-07-04","TestGetCharacterById","test_get_character_by_id","",""
