"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","206","Get current user details success","tests.users","2026-07-12","passed","2026-07-12","TestGetMe","test_get_me_api","",""
"","593","Create user with existing username failure","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","208","Get list of users by username success","tests.users","2026-07-12","passed","2026-07-12","TestGetUsers","test_get_users","",""
"","424","Get list of characters success","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacters","test_get_characters","",""
"","410","Get character by id success","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacterById","test_get_character_by_id","",""
"","410","Update user details success","tests.users","2026-07-12","passed","2026-07-12","TestUpdateUser","test_update_user","",""
"","223","Update user details without access token failure","tests.users","2026-07-12","passed","2026-07-12","TestUpdateUser","test_update_user","",""
"","253","Get character by id success","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacterById","test_get_character_by_id","",""
"","1068","Create user success","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","412","Get character by id success","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacterById","test_get_character_by_id","",""
"","244","Get random character success","tests.random","2026-07-12","passed","2026-07-12","TestGetRandomCharacter","test_get_random_character","",""
"","617","Get user auth tokens success","tests.tokens","2026-07-12","passed","2026-07-12","TestGetUserAuthToken","test_get_user_auth_token","",""
"","262","Get character by unexisting id failure","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacterById","test_get_character_by_id","",""
"","206","Get current user details without access token failure","tests.users","2026-07-12","passed","2026-07-12","TestGetMe","test_get_me_api","",""
"","241","Get unexisting user auth tokens failure","tests.tokens","2026-07-12","passed","2026-07-12","TestGetUserAuthToken","test_get_user_auth_token","",""
