"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","474","Get user auth tokens success","tests.tokens","2026-08-29","passed","2026-08-29","TestGetUserAuthToken","test_get_user_auth_token","",""
"","260","Get character by id success","tests.characters","2026-08-29","passed","2026-08-29","TestGetCharacterById","test_get_character_by_id","",""
"","193","Get list of users by username success","tests.users","2026-08-29","passed","2026-08-29","TestGetUsers","test_get_users","",""
"","285","Get current user details success","tests.users","2026-08-29","passed","2026-08-29","TestGetMe","test_get_me","",""
"","464","Get list of characters success","tests.characters","2026-08-29","passed","2026-08-29","TestGetCharacters","test_get_characters","",""
"","262","Update user details without access token failure","tests.users","2026-08-29","passed","2026-08-29","TestUpdateUser","test_update_user","",""
"","606","Create user with existing username failure","tests.users","2026-08-29","passed","2026-08-29","TestCreateUser","test_create_user","",""
"","255","Get current user details without access token failure","tests.users","2026-08-29","passed","2026-08-29","TestGetMe","test_get_me","",""
"","440","Get character by id success","tests.characters","2026-08-29","passed","2026-08-29","TestGetCharacterById","test_get_character_by_id","",""
"","1520","Create user success","tests.users","2026-08-29","passed","2026-08-29","TestCreateUser","test_create_user","",""
"","287","Get character by unexisting id failure","tests.characters","2026-08-29","passed","2026-08-29","TestGetCharacterById","test_get_character_by_id","",""
"","455","Update user details success","tests.users","2026-08-29","passed","2026-08-29","TestUpdateUser","test_update_user","",""
"","621","Get character by id success","tests.characters","2026-08-29","passed","2026-08-29","TestGetCharacterById","test_get_character_by_id","",""
"","278","Get unexisting user auth tokens failure","tests.tokens","2026-08-29","passed","2026-08-29","TestGetUserAuthToken","test_get_user_auth_token","",""
"","300","Get random character success","tests.random","2026-08-29","passed","2026-08-29","TestGetRandomCharacter","test_get_random_character","",""
