"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","181","Update user details without access token failure","tests.users","2026-07-13","passed","2026-07-13","TestUpdateUser","test_update_user","",""
"","168","Update user details success","tests.users","2026-07-13","passed","2026-07-13","TestUpdateUser","test_update_user","",""
"","409","Get character by id success","tests.characters","2026-07-13","passed","2026-07-13","TestGetCharacterById","test_get_character_by_id","",""
"","370","Get user auth tokens success","tests.tokens","2026-07-13","passed","2026-07-13","TestGetUserAuthToken","test_get_user_auth_token","",""
"","315","Get character by id success","tests.characters","2026-07-13","passed","2026-07-13","TestGetCharacterById","test_get_character_by_id","",""
"","142","Get character by id success","tests.characters","2026-07-13","passed","2026-07-13","TestGetCharacterById","test_get_character_by_id","",""
"","820","Create user success","tests.users","2026-07-13","passed","2026-07-13","TestCreateUser","test_create_user","",""
"","72","Get character by unexisting id failure","tests.characters","2026-07-13","passed","2026-07-13","TestGetCharacterById","test_get_character_by_id","",""
"","274","Create user with existing username failure","tests.users","2026-07-13","passed","2026-07-13","TestCreateUser","test_create_user","",""
"","99","Get current user details success","tests.users","2026-07-13","passed","2026-07-13","TestGetMe","test_get_me","",""
"","168","Get random character success","tests.random","2026-07-13","passed","2026-07-13","TestGetRandomCharacter","test_get_random_character","",""
"","372","Get list of characters success","tests.characters","2026-07-13","passed","2026-07-13","TestGetCharacters","test_get_characters","",""
"","64","Get unexisting user auth tokens failure","tests.tokens","2026-07-13","passed","2026-07-13","TestGetUserAuthToken","test_get_user_auth_token","",""
"","175","Get current user details without access token failure","tests.users","2026-07-13","passed","2026-07-13","TestGetMe","test_get_me","",""
"","67","Get list of users by username success","tests.users","2026-07-13","passed","2026-07-13","TestGetUsers","test_get_users","",""
