"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","97","Get current user details success","tests.users","2026-07-12","passed","2026-07-12","TestGetMe","test_get_me_api","",""
"","273","Get character by unexisting id failure","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacterById","test_get_character_by_id","",""
"","238","Get unexisting user auth tokens failure","tests.tokens","2026-07-12","passed","2026-07-12","TestGetUserAuthToken","test_get_user_auth_token","",""
"","447","Create user with existing username failure","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","142","Get character by id success","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacterById","test_get_character_by_id","",""
"","79","Get list of users by username success","tests.users","2026-07-12","passed","2026-07-12","TestGetUsers","test_get_users","",""
"","115","Get random character success","tests.random","2026-07-12","passed","2026-07-12","TestGetRandomCharacter","test_get_random_character","",""
"","303","Get character by id success","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacterById","test_get_character_by_id","",""
"","158","Update user details success","tests.users","2026-07-12","passed","2026-07-12","TestUpdateUser","test_update_user","",""
"","51","Get current user details without access token failure","tests.users","2026-07-12","passed","2026-07-12","TestGetMe","test_get_me_api","",""
"","481","Get user auth tokens success","tests.tokens","2026-07-12","passed","2026-07-12","TestGetUserAuthToken","test_get_user_auth_token","",""
"","716","Create user success","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","133","Update user details without access token failure","tests.users","2026-07-12","passed","2026-07-12","TestUpdateUser","test_update_user","",""
"","327","Get list of characters success","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacters","test_get_characters","",""
"","487","Get character by id success","tests.characters","2026-07-12","passed","2026-07-12","TestGetCharacterById","test_get_character_by_id","",""
